130009832,Theft from Vehicle,1200 Block S WOLFE RD,Sunnyvale Department of Public Safety,12/12/2013,22:54
148000006,Theft from Vehicle,1200 Block KIFER RD,Sunnyvale Department of Public Safety,12/12/2013,23:01
130009833,Theft from Vehicle,1000 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/12/2013,23:37
130009839,Other Sexual Offense,700 Block ALL AMERICA WY,Sunnyvale Department of Public Safety,12/13/2013,8:38
130009850,Theft,700 Block ALL AMERICA WY,Sunnyvale Department of Public Safety,12/13/2013,15:04
130009853,Theft,100 Block S SUNNYVALE AV,Sunnyvale Department of Public Safety,12/13/2013,15:28
130009851,Theft from Vehicle,1000 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/13/2013,15:28
138000806,Theft from Vehicle,1200 Block S WOLFE RD,Sunnyvale Department of Public Safety,12/13/2013,17:13
130009854,Theft from Vehicle,700 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/13/2013,17:36
130009870,Theft,1000 Block REED AV,Sunnyvale Department of Public Safety,12/14/2013,10:12
130009871,Theft from Vehicle,1000 Block REED AV,Sunnyvale Department of Public Safety,12/14/2013,10:58
130009874,Breaking & Entering,200 Block E MAUDE AV,Sunnyvale Department of Public Safety,12/14/2013,11:23
130009877,Theft,700 Block S BERNARDO AV,Sunnyvale Department of Public Safety,12/14/2013,13:00
130009880,Theft,700 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,12/14/2013,15:28
130009883,Assault,700 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/14/2013,17:33
130009882,Theft,1000 Block E ARQUES AV,Sunnyvale Department of Public Safety,12/14/2013,17:43
130009890,Assault,100 Block S MURPHY AV,Sunnyvale Department of Public Safety,12/15/2013,0:14
130009893,Robbery,700 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/15/2013,1:33
130009899,Theft,200 Block S BERNARDO AV,Sunnyvale Department of Public Safety,12/15/2013,13:13
138000804,Theft,800 Block CARLISLE WAY,Sunnyvale Department of Public Safety,12/15/2013,22:39
138000803,Theft,700 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,12/16/2013,11:02
130009915,Assault,1000 Block MANGO AV,Sunnyvale Department of Public Safety,12/16/2013,11:42
130009922,Theft,700 Block SHASTA FIR DR,Sunnyvale Department of Public Safety,12/16/2013,14:46
130009928,Assault,1300 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,12/16/2013,16:43
130009934,Theft,100 Block HOLLY TE,Sunnyvale Department of Public Safety,12/16/2013,21:30
138000811,Theft,400 Block SEQUOIA DR,Sunnyvale Department of Public Safety,12/16/2013,21:55
130009936,Theft,600 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/17/2013,0:46
130009944,Other Sexual Offense,200 Block JACKSON ST,Sunnyvale Department of Public Safety,12/17/2013,11:44
130009946,Other Sexual Offense,500 Block S MURPHY AV,Sunnyvale Department of Public Safety,12/17/2013,12:39
138000815,Theft,900 Block E.ARQUES AVE,Sunnyvale Department of Public Safety,12/17/2013,15:53
138000816,Theft from Vehicle,1200 Block S WOLFE RD,Sunnyvale Department of Public Safety,12/17/2013,16:50
130009956,Theft,1000 Block E ARQUES AV,Sunnyvale Department of Public Safety,12/17/2013,17:36
130009963,Assault,1000 Block E ARQUES AV,Sunnyvale Department of Public Safety,12/17/2013,20:52
130009971,Theft,1000 Block E ARQUES AV,Sunnyvale Department of Public Safety,12/18/2013,6:59
130009991,Theft,700 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,12/18/2013,14:40
130009995,Theft,100 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/18/2013,17:30
130009994,Theft,500 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/18/2013,17:50
130010005,Theft,600 Block S FAIR OAKS AV,Sunnyvale Department of Public Safety,12/18/2013,21:18
130009999,Theft,300 Block DUNSMUIR TE,Sunnyvale Department of Public Safety,12/18/2013,21:34
130010002,Theft from Vehicle,300 Block W EL CAMINO REAL,Sunnyvale Department of Public Safety,12/18/2013,21:48
130010003,Theft from Vehicle,1000 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/18/2013,22:17
130010024,Breaking & Entering,200 Block LEOTA AV,Sunnyvale Department of Public Safety,12/19/2013,17:55
130010027,Theft,100 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/19/2013,21:08
130010030,Breaking & Entering,400 Block VINE AV,Sunnyvale Department of Public Safety,12/19/2013,23:47
130010041,Assault,SUNNYVALE,Sunnyvale Department of Public Safety,12/20/2013,12:33
130010046,Theft,200 Block W WASHINGTON AV,Sunnyvale Department of Public Safety,12/20/2013,13:22
130010054,Theft,900 Block W EVELYN AV,Sunnyvale Department of Public Safety,12/20/2013,17:49
130010057,Theft,100 Block LAWRENCE STATION RD,Sunnyvale Department of Public Safety,12/20/2013,19:15
130010067,Assault,900 Block HELEN AV,Sunnyvale Department of Public Safety,12/21/2013,4:37
130010070,Breaking & Entering,400 Block N SUNNYVALE AV,Sunnyvale Department of Public Safety,12/21/2013,12:00
130010092,Theft,1100 Block S BERNARDO AV,Sunnyvale Department of Public Safety,12/22/2013,13:13
130010093,Theft,600 Block S BERNARDO AV,Sunnyvale Department of Public Safety,12/22/2013,14:37
130010099,Theft,600 Block S BERNARDO AV,Sunnyvale Department of Public Safety,12/22/2013,19:42
130010111,Theft,400 Block S BERNARDO AV,Sunnyvale Department of Public Safety,12/23/2013,8:26
130010126,Theft,1000 Block ASTER AV,Sunnyvale Department of Public Safety,12/23/2013,12:30
130010123,Breaking & Entering,800 Block W MC KINLEY AV,Sunnyvale Department of Public Safety,12/23/2013,13:10
130010140,Breaking & Entering,200 Block W WASHINGTON AV,Sunnyvale Department of Public Safety,12/24/2013,9:54
130010141,Theft,900 Block ARLINGTON CT,Sunnyvale Department of Public Safety,12/24/2013,10:41
130010150,Theft,400 Block N MATHILDA AV,Sunnyvale Department of Public Safety,12/24/2013,16:13
130010151,Theft,400 Block N MATHILDA AV,Sunnyvale Department of Public Safety,12/24/2013,16:13
130010165,Theft from Vehicle,600 Block S FAIR OAKS AV,Sunnyvale Department of Public Safety,12/25/2013,13:19
130010172,Theft,900 Block SUTTER AV,Sunnyvale Department of Public Safety,12/25/2013,22:20
130010183,Theft,700 Block ALL AMERICA WY,Sunnyvale Department of Public Safety,12/26/2013,15:10
130010188,Theft,1000 Block POLK AV,Sunnyvale Department of Public Safety,12/26/2013,21:42
130010191,Theft,1000 Block POLK AV,Sunnyvale Department of Public Safety,12/26/2013,21:58
130010194,Theft from Vehicle,1000 Block E EVELYN TE,Sunnyvale Department of Public Safety,12/27/2013,2:53
130010195,Theft,500 Block N FAIR OAKS AV,Sunnyvale Department of Public Safety,12/27/2013,6:08
